/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch 158[1.186s]: LR: 0.00005, Loss: 0.20127, Train acc: 0.93594, Validation Loss: 1.81314, Validation acc: 0.490000
Epoch 159[1.186s]: LR: 0.00005, Loss: 0.19995, Train acc: 0.93716, Validation Loss: 1.83096, Validation acc: 0.485000
Epoch 160[1.161s]: LR: 0.00004, Loss: 0.20333, Test Loss: 1.12562, Test acc: 0.67500
Epoch 161[1.390s]: LR: 0.00004, Loss: 0.20453, Train acc: 0.93594, Validation Loss: 1.81542, Validation acc: 0.490000
Epoch 162[1.334s]: LR: 0.00004, Loss: 0.20732, Train acc: 0.93472, Validation Loss: 1.91681, Validation acc: 0.475000
Epoch 163[1.203s]: LR: 0.00004, Loss: 0.20437, Train acc: 0.93655, Validation Loss: 1.79031, Validation acc: 0.480000
Epoch 164[1.180s]: LR: 0.00004, Loss: 0.20177, Train acc: 0.93594, Validation Loss: 1.86332, Validation acc: 0.485000
Epoch 165[1.178s]: LR: 0.00004, Loss: 0.20234, Train acc: 0.93777, Validation Loss: 1.84783, Validation acc: 0.485000
Epoch 166[1.189s]: LR: 0.00004, Loss: 0.20424, Train acc: 0.93655, Validation Loss: 1.80882, Validation acc: 0.490000
Epoch 167[1.208s]: LR: 0.00004, Loss: 0.20598, Train acc: 0.93655, Validation Loss: 1.81800, Validation acc: 0.490000
Epoch 168[1.187s]: LR: 0.00004, Loss: 0.20028, Train acc: 0.93655, Validation Loss: 1.88718, Validation acc: 0.480000
Epoch 169[1.168s]: LR: 0.00004, Loss: 0.20099, Train acc: 0.93716, Validation Loss: 1.82002, Validation acc: 0.485000
Epoch 170[1.200s]: LR: 0.00004, Loss: 0.19911, Test Loss: 1.14108, Test acc: 0.68000
Epoch 171[1.220s]: LR: 0.00004, Loss: 0.20070, Train acc: 0.93594, Validation Loss: 1.84010, Validation acc: 0.485000
Epoch 172[1.171s]: LR: 0.00004, Loss: 0.19898, Train acc: 0.93655, Validation Loss: 1.89275, Validation acc: 0.480000
Epoch 173[1.214s]: LR: 0.00004, Loss: 0.19945, Train acc: 0.93777, Validation Loss: 1.80115, Validation acc: 0.480000
Epoch 174[1.164s]: LR: 0.00004, Loss: 0.20001, Train acc: 0.93533, Validation Loss: 1.87069, Validation acc: 0.480000
Epoch 175[1.204s]: LR: 0.00004, Loss: 0.19667, Train acc: 0.93594, Validation Loss: 1.82938, Validation acc: 0.485000
Epoch 176[1.170s]: LR: 0.00004, Loss: 0.19885, Train acc: 0.93594, Validation Loss: 1.87217, Validation acc: 0.480000
Epoch 177[1.455s]: LR: 0.00004, Loss: 0.19912, Train acc: 0.93716, Validation Loss: 1.86966, Validation acc: 0.485000
Epoch 178[1.769s]: LR: 0.00004, Loss: 0.20262, Train acc: 0.93594, Validation Loss: 1.87022, Validation acc: 0.480000
Epoch 179[1.668s]: LR: 0.00004, Loss: 0.20081, Train acc: 0.93655, Validation Loss: 1.84893, Validation acc: 0.485000
Epoch 180[1.386s]: LR: 0.00004, Loss: 0.20321, Test Loss: 1.13586, Test acc: 0.67000
Epoch 181[1.195s]: LR: 0.00004, Loss: 0.19952, Train acc: 0.93716, Validation Loss: 1.88166, Validation acc: 0.480000
Epoch 182[1.247s]: LR: 0.00003, Loss: 0.20160, Train acc: 0.93838, Validation Loss: 1.86032, Validation acc: 0.485000
Epoch 183[1.192s]: LR: 0.00003, Loss: 0.19752, Train acc: 0.93777, Validation Loss: 1.82637, Validation acc: 0.480000
Epoch 184[1.195s]: LR: 0.00003, Loss: 0.19475, Train acc: 0.93655, Validation Loss: 1.84751, Validation acc: 0.485000
Epoch 185[1.169s]: LR: 0.00003, Loss: 0.20209, Train acc: 0.93655, Validation Loss: 1.87403, Validation acc: 0.480000
Epoch 186[1.203s]: LR: 0.00003, Loss: 0.20814, Train acc: 0.93716, Validation Loss: 1.82081, Validation acc: 0.490000
Epoch 187[1.224s]: LR: 0.00003, Loss: 0.20201, Train acc: 0.93655, Validation Loss: 1.87539, Validation acc: 0.480000
Epoch 188[1.175s]: LR: 0.00003, Loss: 0.20532, Train acc: 0.93655, Validation Loss: 1.83723, Validation acc: 0.485000
