/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch 169[2.199s]: LR: 0.00007, Loss: 0.40467, Train acc: 0.82508, Validation Loss: 0.63931, Validation acc: 0.768000
Epoch 170[2.577s]: LR: 0.00007, Loss: 0.40691, Test Loss: 0.51643, Test acc: 0.76800
Epoch 171[2.141s]: LR: 0.00007, Loss: 0.40421, Train acc: 0.82508, Validation Loss: 0.64200, Validation acc: 0.772000
Epoch 172[2.091s]: LR: 0.00007, Loss: 0.41227, Train acc: 0.82605, Validation Loss: 0.64119, Validation acc: 0.772000
Epoch 173[2.129s]: LR: 0.00007, Loss: 0.40273, Train acc: 0.82765, Validation Loss: 0.64136, Validation acc: 0.762000
Epoch 174[2.103s]: LR: 0.00007, Loss: 0.40678, Train acc: 0.82830, Validation Loss: 0.63895, Validation acc: 0.772000
Epoch 175[2.114s]: LR: 0.00007, Loss: 0.40639, Train acc: 0.82862, Validation Loss: 0.64072, Validation acc: 0.770000
Epoch 176[2.089s]: LR: 0.00005, Loss: 0.40817, Train acc: 0.82669, Validation Loss: 0.64069, Validation acc: 0.768000
Epoch 177[2.217s]: LR: 0.00005, Loss: 0.40679, Train acc: 0.82733, Validation Loss: 0.63787, Validation acc: 0.772000
Epoch 178[3.037s]: LR: 0.00005, Loss: 0.40478, Train acc: 0.82605, Validation Loss: 0.64169, Validation acc: 0.766000
Epoch 179[2.562s]: LR: 0.00005, Loss: 0.40660, Train acc: 0.82605, Validation Loss: 0.64012, Validation acc: 0.768000
Epoch 180[2.306s]: LR: 0.00005, Loss: 0.40630, Test Loss: 0.51658, Test acc: 0.76000
Epoch 181[2.131s]: LR: 0.00005, Loss: 0.40631, Train acc: 0.82797, Validation Loss: 0.64190, Validation acc: 0.770000
Epoch 182[2.196s]: LR: 0.00005, Loss: 0.39939, Train acc: 0.82797, Validation Loss: 0.64234, Validation acc: 0.768000
Epoch 183[2.119s]: LR: 0.00005, Loss: 0.40666, Train acc: 0.82637, Validation Loss: 0.64085, Validation acc: 0.752000
Epoch 184[2.111s]: LR: 0.00005, Loss: 0.40218, Train acc: 0.82958, Validation Loss: 0.64278, Validation acc: 0.772000
Epoch 185[2.081s]: LR: 0.00005, Loss: 0.39993, Train acc: 0.82894, Validation Loss: 0.64324, Validation acc: 0.776000
Epoch 186[2.100s]: LR: 0.00005, Loss: 0.40314, Train acc: 0.82669, Validation Loss: 0.64147, Validation acc: 0.776000
Epoch 187[2.100s]: LR: 0.00004, Loss: 0.40499, Train acc: 0.82862, Validation Loss: 0.64159, Validation acc: 0.766000
Epoch 188[2.088s]: LR: 0.00004, Loss: 0.40352, Train acc: 0.82669, Validation Loss: 0.64265, Validation acc: 0.766000
Epoch 189[2.076s]: LR: 0.00004, Loss: 0.40079, Train acc: 0.82830, Validation Loss: 0.64267, Validation acc: 0.774000
Epoch 190[2.224s]: LR: 0.00004, Loss: 0.40628, Test Loss: 0.51554, Test acc: 0.76000
Epoch 191[2.124s]: LR: 0.00004, Loss: 0.40390, Train acc: 0.82830, Validation Loss: 0.64271, Validation acc: 0.774000
Epoch 192[2.075s]: LR: 0.00004, Loss: 0.40393, Train acc: 0.82669, Validation Loss: 0.64343, Validation acc: 0.772000
Epoch 193[2.103s]: LR: 0.00004, Loss: 0.40718, Train acc: 0.82830, Validation Loss: 0.64267, Validation acc: 0.768000
Epoch 194[2.114s]: LR: 0.00004, Loss: 0.40605, Train acc: 0.82765, Validation Loss: 0.64257, Validation acc: 0.772000
Epoch 195[2.123s]: LR: 0.00004, Loss: 0.40252, Train acc: 0.82733, Validation Loss: 0.64378, Validation acc: 0.772000
Epoch 196[2.078s]: LR: 0.00004, Loss: 0.39665, Train acc: 0.82669, Validation Loss: 0.64619, Validation acc: 0.756000
Epoch 197[2.079s]: LR: 0.00004, Loss: 0.40356, Train acc: 0.82765, Validation Loss: 0.64204, Validation acc: 0.774000
Epoch 198[2.081s]: LR: 0.00004, Loss: 0.40125, Train acc: 0.82701, Validation Loss: 0.64386, Validation acc: 0.772000
Epoch 199[2.079s]: LR: 0.00004, Loss: 0.40414, Train acc: 0.82797, Validation Loss: 0.64276, Validation acc: 0.774000
Epoch 200[2.256s]: LR: 0.00004, Loss: 0.39788, Test Loss: 0.51592, Test acc: 0.75400
Epoch 201[2.094s]: LR: 0.00004, Loss: 0.40326, Train acc: 0.82830, Validation Loss: 0.64386, Validation acc: 0.774000
Epoch 202[2.138s]: LR: 0.00004, Loss: 0.40430, Train acc: 0.82958, Validation Loss: 0.64489, Validation acc: 0.776000
